data,wse,phase,wse_orto_local,h_elipsoidal,wse_swot_ref,param_H_orto_ZR,param_N_local,param_N_egm2008
1970-04-25,4.0,Falling,119.817,125.547,119.34979296630604,115.817,5.73,6.1972070336939495
1970-04-26,3.97,Falling,119.78699999999999,125.517,119.31979296630604,115.817,5.73,6.1972070336939495
1970-04-27,3.94,Falling,119.75699999999999,125.487,119.28979296630604,115.817,5.73,6.1972070336939495
1970-04-28,3.88,Falling,119.69699999999999,125.42699999999999,119.22979296630604,115.817,5.73,6.1972070336939495
1970-04-29,3.83,Falling,119.64699999999999,125.377,119.17979296630605,115.817,5.73,6.1972070336939495
1970-04-30,3.77,Falling,119.58699999999999,125.317,119.11979296630605,115.817,5.73,6.1972070336939495
1970-05-01,3.72,Falling,119.53699999999999,125.267,119.06979296630604,115.817,5.73,6.1972070336939495
1970-05-02,3.67,Falling,119.487,125.217,119.01979296630606,115.817,5.73,6.1972070336939495
1970-05-03,3.62,Falling,119.437,125.167,118.96979296630604,115.817,5.73,6.1972070336939495
1970-05-04,3.57,Falling,119.38699999999999,125.11699999999999,118.91979296630603,115.817,5.73,6.1972070336939495
1970-05-05,3.52,Falling,119.33699999999999,125.067,118.86979296630605,115.817,5.73,6.1972070336939495
1970-05-06,3.49,Falling,119.30699999999999,125.03699999999999,118.83979296630605,115.817,5.73,6.1972070336939495
1970-05-07,3.43,Falling,119.247,124.977,118.77979296630605,115.817,5.73,6.1972070336939495
1970-05-08,3.36,Falling,119.17699999999999,124.907,118.70979296630605,115.817,5.73,6.1972070336939495
1970-05-09,3.31,Falling,119.127,124.857,118.65979296630604,115.817,5.73,6.1972070336939495
1970-05-10,3.26,Falling,119.077,124.807,118.60979296630606,115.817,5.73,6.1972070336939495
1970-05-11,3.24,Falling,119.05699999999999,124.78699999999999,118.58979296630605,115.817,5.73,6.1972070336939495
1970-05-12,3.22,Falling,119.03699999999999,124.767,118.56979296630604,115.817,5.73,6.1972070336939495
1970-05-13,3.2,Falling,119.017,124.747,118.54979296630606,115.817,5.73,6.1972070336939495
1970-05-14,3.18,Falling,118.997,124.727,118.52979296630605,115.817,5.73,6.1972070336939495
1970-05-15,3.15,Falling,118.967,124.697,118.49979296630605,115.817,5.73,6.1972070336939495
1970-05-16,3.12,Falling,118.937,124.667,118.46979296630604,115.817,5.73,6.1972070336939495
1970-05-17,3.09,Falling,118.907,124.637,118.43979296630604,115.817,5.73,6.1972070336939495
